	conc_label_wx	conc_label_utf	conc_in_eng	mrs_conc
54200	sixXAMwarUpameM˚I_1	सिद्धांतरूपमें˚ई_1	principles_2	udef_q
54201	sixXAMwarUpameM˚I_2	सिद्धांतरूपमें˚ई_2	principles_3	_principle_n_of
54202	svayaM-sixXa_1	स्वयं-सिद्ध_1	selfevident_2	_selfevident/JJ_u_unknown
54203	sixXawA_1	सिद्धता_1	accomplishment_8	_accomplishment_n_1
54204	sixXawA_2	सिद्धता_2	completion_10	_completion_n_of
54205	sixXi_6	सिद्धि_6	attainment_4	_attainment_n_of
54206	sixXi_7	सिद्धि_7	prosperity_28	_prosperity_n_1
54207	sixXi_8	सिद्धि_8	demonstration_4	_demonstration_n_of
54208	sixXi_9	सिद्धि_9	substantiation_1	_substantiation/NN_u_unknown
54209	sixXi_10	सिद्धि_10	correctness_2	_correctness_n_1
54210	sixXi_11	सिद्धि_11	decision_9	_decision_n_1
54211	sixXi_12	सिद्धि_12	solution_5	_solution_n_of
54212	sixXi_13	सिद्धि_13	settlement_16	_settlement_n_of
54213	sixXi_14	सिद्धि_14	qv_5	_qv/NN_u_unknown
54214	sixXi_15	सिद्धि_15	advantage_11	_advantage_n_1
54215	siXavAI_1	सिधवाई_1	block_3	_block_n_of
54216	siXAnA_1	सिधाना_1	reg_429	_reg/NN_u_unknown
54217	sinaka_2	सिनक_2	snot_2	_snot/NN_u_unknown
54218	sinaka_3	सिनक_3	blow_27	_blow_v_1
54219	sipara_1	सिपर_1	shield_3	_shield_n_1
54220	sipaha-_1	सिपह-_1	army_10	_army_n_of
54221	sipAhiyAnA_2	सिपाहियाना_2	military_5	_military_n_1
54222	sipAhI_6	सिपाही_6	warder_1	_warder/NN_u_unknown
54223	sipAhI_7	सिपाही_7	peon_4	_peon/NN_u_unknown
54224	sipAhI_8	सिपाही_8	messenger_9	_messenger_n_1
54225	sipAhI_9	सिपाही_9	pawn_4	_pawn_n_1
54226	sippA_5	सिप्पा_5	plan_17	_plan_n_1
54227	siPZawa_1	सिफ़त_1	quality_16	_quality_n_1
54228	siPZawa_2	सिफ़त_2	attribute_1	_attribute_n_1
54229	siPZara_1	सिफ़र_1	nought_2	_nought/NN_u_unknown
54230	siPZara_2	सिफ़र_2	zero_5	_zero_n_1
54231	siPZara_3	सिफ़र_3	zero_6	_zero_n_1
54232	siPZArawa_1	सिफ़ारत_1	legation_1	_legation_n_1
54233	siPZArawa_2	सिफ़ारत_2	mission_1	_mission_n_1
54234	siPZAriSa_1	सिफ़ारिश_1	recommendation_3	_recommendation_n_1
54235	siPZAriSa_2	सिफ़ारिश_2	introduction_11	udef_q
54236	siPZAriSa_3	सिफ़ारिश_3	introduction_12	_introduction_n_to
54237	siPZAriSa_4	सिफ़ारिश_4	intercession_1	_intercession/NN_u_unknown
54238	siPZAriSa_5	सिफ़ारिश_5	recommendation_4	udef_q
54239	siPZAriSa_6	सिफ़ारिश_6	recommendation_5	_recommendation_n_1
54240	simata_4	सिमट_4	shrinking_12	_shrink_v_1
54241	simata_5	सिमट_5	shrinking_13	nominalization
54242	simatana_1	सिमटन_1	crease_8	_crease_n_1
54243	simatana_2	सिमटन_2	wrinkle_9	_wrinkle_n_1
54244	simata_6	सिमट_6	shrivel_11	udef_q
54245	simata_7	सिमट_7	shrivel_12	_shrivel/NN_u_unknown
54246	simasima_1	सिमसिम_1	simmering_3	_simmer_v_1
54247	simasima_2	सिमसिम_2	simmering_4	nominalization
54248	simwa_2	सिम्त_2	side_23	_side_n_1
54249	siyAra+lATI_1	सियार+लाठी_1	f_350	named
54250	siyAla-kAztA_1	सियाल-काँटा_1	m_463	_meter_n_1
54251	siyAlI_1	सियाली_1	harvest_6	_harvest_n_1
54252	siyAvaDZa_1	सियावढ़_1	reg_430	_reg/NN_u_unknown
54253	siyAsawa_2	सियासत_2	management_9	_management_n_1
54254	siyAhA_1	सियाहा_1	see_162	_see_n_1
54255	sira_4	सिर_4	crown_5	_crown_n_1
54256	sira_5	सिर_5	summit_12	_summit_n_1
54257	sira+AzKoM+se_1	सिर+आँखों+से_1	willingly_7	_willing_a_1
54258	sira+uTAkara+cala_1	सिर+उठाकर+चल_1	strut_11	udef_q
54259	sira+uTAkara+cala_2	सिर+उठाकर+चल_2	strut_12	_strut/NN_u_unknown
54260	sira+uTA_1	सिर+उठा_1	rebel_5	_rebel_v_against
54261	sira++ke+jZora_1	सिर++के+ज़ोर_1	impetuously_5	_impetuously/RB_u_unknown
54262	sira++KA_1	सिर++खा_1	pester_2	_pester/VB_u_unknown
54263	sira++KA_2	सिर++खा_2	plague_28	udef_q
54264	sira++KA_3	सिर++खा_3	plague_29	_plague_n_1
54265	sira++caDZA_1	सिर++चढ़ा_1	honour_26	udef_q
54266	sira++caDZA_2	सिर++चढ़ा_2	honour_27	_honor_n_1
54267	sira++caDZA_3	सिर++चढ़ा_3	hold_10	_hold_v_1
54268	sira+calA+jA_1	सिर+चला+जा_1	die_27	_die_v_1
54269	sira+jodZakara+bETa_1	सिर+जोड़कर+बैठ_1	plot_14	_plot_v_1
54270	sira+jodZakara+bETa_2	सिर+जोड़कर+बैठ_2	deliberate_6	_deliberate_v_1
54271	sira+dAla_1	सिर+डाल_1	lay_8	_lay_a_1
54272	sira+WAma_1	सिर+थाम_1	hold_11	_hold_v_1
54273	sira+WAmanA_1	सिर+थामना_1	head_22	_head_n_of
54274	sira+Xuna_1	सिर+धुन_1	mourn_5	_mourn_v_1
54275	sira+na+pAzva+kA_1	सिर+न+पाँव+का_1	matter_16	udef_q
54276	sira+na+pAzva+kA_2	सिर+न+पाँव+का_2	matter_17	_matter_n_of
54277	sira+padZa_1	सिर+पड़_1	devolve_1	udef_q
54278	sira+padZa_2	सिर+पड़_2	devolve_2	_devolve/NN_u_unknown
54279	sira+para+KZAka+udZA_1	सिर+पर+ख़ाक+उड़ा_1	lament_12	proper_q
54280	sira+para+KZAka+udZA_2	सिर+पर+ख़ाक+उड़ा_2	lament_13	named
54281	sira+dAla_2	सिर+डाल_2	lament_14	proper_q
54282	sira+dAla_3	सिर+डाल_3	lament_15	named
54283	sira+para+raKa_1	सिर+पर+रख_1	honour_28	udef_q
54284	sira+para+raKa_2	सिर+पर+रख_2	honour_29	_honor_n_1
54285	sira+pIta_1	सिर+पीट_1	lament_16	proper_q
54286	sira+pIta_2	सिर+पीट_2	lament_17	named
54287	sira+mUzdZa_1	सिर+मूँड़_1	cheat_28	_cheat_v_1
54288	sira+mUzdZa_2	सिर+मूँड़_2	fleece_9	udef_q
54289	sira+mUzdZa_3	सिर+मूँड़_3	fleece_10	_fleece_n_1
54290	sira+se+tala_1	सिर+से+टल_1	pass_7	_pass_v_1
54291	sira+ho_1	सिर+हो_1	pester_3	_pester/VB_u_unknown
54292	sira-wAja_1	सिर-ताज_1	chief_39	_chief_n_1
54293	sira-wAja_2	सिर-ताज_2	leader_16	_leader_n_of
54294	sira-xarxa_1	सिर-दर्द_1	headache_3	_headache_n_1
54295	sira-XarA_1	सिर-धरा_1	head_23	_head_n_of
54296	sira-XarA_2	सिर-धरा_2	patron_8	_patron_n_1
54297	sira-XarA_3	सिर-धरा_3	master_25	_master_n_1
54298	sira-nAI_1	सिर-नाई_1	obeisance_3	_obeisance_n_1
54299	sira-nAmA_1	सिर-नामा_1	caption_1	_caption_n_1
54300	sira-nAmA_2	सिर-नामा_2	heading_3	_heading_n_1
54301	sira-PirA_1	सिर-फिरा_1	giddy_2	_giddy_a_1
54302	sira-PirA_2	सिर-फिरा_2	crazy_8	_crazy_a_1
54303	sira-PutOvala_1	सिर-फुटौवल_1	wrangling_12	_wrangling_n_1
54304	sira-mOra_1	सिर-मौर_1	crown_6	_crown_n_1
54305	sira-mOra_2	सिर-मौर_2	crest_15	_crest_n_1
54306	sira-mOra_3	सिर-मौर_3	diadem_2	_diadem/NN_u_unknown
54307	siraja-_1	सिरज-_1	create_11	_create_v_1
54308	siraja-_2	सिरज-_2	form_37	_form_v_1
54309	siraja-+sirajanahAra_1	सिरज-+सिरजनहार_1	creator_3	_creator_n_1
54310	sirajanahAra_1	सिरजनहार_1	see_163	_see_n_1
54311	siraja_2	सिरज_2	form_38	_form_v_1
54312	sirajanA_1	सिरजना_1	cH_11	_channel_n_1
54313	sirajA_1	सिरजा_1	create_12	_create_v_1
54314	sirA_8	सिरा_8	tip_10	_tip_n_1
54315	sirA_9	सिरा_9	outset_1	_outset_n_1
54316	sirA_10	सिरा_10	beginning_15	_beginning_n_1
54317	sirA+sire+kA_1	सिरा+सिरे+का_1	excellent_15	_excellent_a_1
54318	sirA+sire+kA_2	सिरा+सिरे+का_2	extreme_13	_extreme_a_1
54319	sirA+sire+kA_3	सिरा+सिरे+का_3	excessive_12	_excessive_a_1
54320	sirA+sire+caDZanA_1	सिरा+सिरे+चढ़ना_1	project_4	_project_n_1
54321	sirA+nae+sire+se_1	सिरा+नए+सिरे+से_1	anew_5	_anew_a_1
54322	sirA_11	सिरा_11	bloodvessel_3	_bloodvessel/NN_u_unknown
54323	sirA_12	सिरा_12	bucket_4	_bucket_n_1
54324	sirA_13	सिरा_13	reg_431	_reg/NN_u_unknown
54325	sirA-_1	सिरा-_1	sorrow_12	_sorrow/NN_u_unknown
54326	sirA-_2	सिरा-_2	cool_6	_cool_v_1
54327	sirA-_3	सिरा-_3	assuage_11	udef_q
54328	sirA-_4	सिरा-_4	assuage_12	_assuage/NN_u_unknown
54329	sirAja_1	सिराज_1	lamp_6	_lamp_n_1
54330	sirAja_2	सिराज_2	candle_9	_candle_n_1
54331	sirAja_3	सिराज_3	sun_18	_sun_n_1
54332	sirAvana_1	सिरावन_1	log_5	_log_n_of
54333	sirI_1	सिरी_1	head_24	_head_n_of
54334	sirohI_1	सिरोही_1	surname_1	_surname_n_1
54335	sirPZa_1	सिर्फ़_1	only_4	_only_a_1
54336	sila_4	सिल_4	stone_10	_stone_n_1
54337	sila_5	सिल_5	lump_21	_lump_n_1
54338	sila_6	सिल_6	flagstone_1	_flagstone_n_1
54339	sila_7	सिल_7	threshold_8	_threshold_n_of
54340	silaKadZI_1	सिलखड़ी_1	chalkstone_2	_chalkstone/NN_u_unknown
54341	silaKadZI_2	सिलखड़ी_2	soapstone_2	_soapstone_n_1
54342	silaKadZI_3	सिलखड़ी_3	steatite_1	_steatite/NN_u_unknown
54343	sila-pata_1	सिल-पट_1	smooth_1	_smooth_a_1
54344	sila-pata_2	सिल-पट_2	even_9	_even_a_1
54345	sila-pata_3	सिल-पट_3	level_24	_level_a_1
54346	sila-pata_4	सिल-पट_4	worn_5	_wear_v_1
54347	sila-pata_5	सिल-पट_5	worn_6	parg_d
54348	silanA+silA-silAyA_1	सिलना+सिला-सिलाया_1	readysewn_1	_readysewn/JJ_u_unknown
54349	silanA+silA-silAyA_2	सिलना+सिला-सिलाया_2	readymade_2	_readymade/JJ_u_unknown
54350	silavata_4	सिलवट_4	fold_19	_fold_n_1
54351	silavata_5	सिलवट_5	seam_3	_seam_n_1
54352	silavata_6	सिलवट_6	crease_9	_crease_n_1
54353	silavata_7	सिलवट_7	furrow_3	_furrow_n_1
54354	silavAI_1	सिलवाई_1	sewing_3	_sew_v_1
54355	silavAI_2	सिलवाई_2	sewing_4	nominalization
54356	silasilA_6	सिलसिला_6	chain_11	_chain_n_of
54357	silasilA_7	सिलसिला_7	sequence_7	_sequence_n_of
54358	silasilA_8	सिलसिला_8	train_11	_train_n_of
54359	silasilA_9	सिलसिला_9	order_18	_order_n_of
54360	silasilA+silasilevAra_1	सिलसिला+सिलसिलेवार_1	linked_5	_link_v_1
54361	silasilA+silasilevAra_2	सिलसिला+सिलसिलेवार_2	linked_6	parg_d
54362	silasilA+silasilevAra_3	सिलसिला+सिलसिलेवार_3	serial_1	_serial_n_1
54363	silA+cuganA.+cuna_1	सिला+चुगना.+चुन_1	glean_3	_glean/VB_u_unknown
54364	silA+bIna_1	सिला+बीन_1	glean_4	_glean/VB_u_unknown
54365	silAhAra_1	सिलाहार_1	gleaner_1	_gleaner/NN_u_unknown
54366	silA_4	सिला_4	present_16	_present_n_1
54367	silA_5	सिला_5	gift_14	_gift_n_of-to
54368	silA_6	सिला_6	remuneration_3	_remuneration/NN_u_unknown
54369	silA_7	सिला_7	repayment_1	_repayment_n_of
54370	silAI_3	सिलाई_3	needlework_2	_needlework_n_1
54371	silAI_4	सिलाई_4	seam_4	_seam_n_1
54372	silAjIwa_1	सिलाजीत_1	gumresin_2	_gumresin/NN_u_unknown
54373	silAjIwa_2	सिलाजीत_2	storax_1	_storax/NN_u_unknown
54374	silAnA_1	सिलाना_1	reg_432	_reg/NN_u_unknown
54375	silarAsa_1	सिलरास_1	gumresin_3	_gumresin/NN_u_unknown
54376	silarAsa_2	सिलरास_2	storax_2	_storax/NN_u_unknown
54377	silAha_1	सिलाह_1	weapons_3	_weapon_n_1
54378	silAha_2	सिलाह_2	armour_5	_armor_n_1
54379	silI_1	सिली_1	reg_433	_reg/NN_u_unknown
54380	silOtA_1	सिलौटा_1	reg_434	_reg/NN_u_unknown
54381	silOtI_1	सिलौटी_1	reg_435	_reg/NN_u_unknown
54382	sivA_2	सिवा_2	ppn_28	_ppn/NN_u_unknown
54383	sivEyAz_1	सिवैयाँ_1	vermicelli_1	_vermicelli/NN_u_unknown
54384	sisaka_3	सिसक_3	gasp_4	_gasp_v_1
54385	sisakAra_3	सिसकार_3	whistle_2	_whistle_v_1
54386	sisakArI_1	सिसकारी_1	whistling_5	_whistle_v_1
54387	sisakArI_2	सिसकारी_2	whistling_6	nominalization
54388	sisakArI_3	सिसकारी_3	whistle_3	_whistle_n_1
54389	sisakArI_4	सिसकारी_4	hiss_11	_hiss_n_1
54390	sisakArI+Bara_1	सिसकारी+भर_1	sob_11	_sob_v_1
54391	sisakI_5	सिसकी_5	gasp_5	_gasp_n_1
54392	sisakI_6	सिसकी_6	sigh_9	_sigh_n_1
54393	sisakI+sisakiyAz+Bara_1	सिसकी+सिसकियाँ+भर_1	sob_12	_sob_v_1
54394	sisakI+sisakiyAz+Bara_2	सिसकी+सिसकियाँ+भर_2	gasp_6	_gasp_v_1
54395	sisakI+le_1	सिसकी+ले_1	sob_13	_sob_v_1
54396	sisakI+le_2	सिसकी+ले_2	gasp_7	_gasp_v_1
54397	siharana_2	सिहरन_2	shiver_7	_shiver_n_1
54398	siharana_3	सिहरन_3	shudder_4	_shudder_n_1
54399	sihara_1	सिहर_1	thrill_3	_thrill_v_1
54400	sihara_2	सिहर_2	shiver_8	_shiver_v_1
54401	sihara_3	सिहर_3	shudder_5	_shudder_v_1
54402	sihira_1	सिहिर_1	dissolve_9	_dissolve_v_1
54403	sIMka_3	सींक_3	rod_7	_rod_n_1
54404	sIMka_4	सींक_4	stick_16	_stick_n_1
54405	sIMka_5	सींक_5	sliver_3	_sliver/NN_u_unknown
54406	sIMka_6	सींक_6	toothpick_6	_toothpick/NN_u_unknown
54407	sIMka_7	सींक_7	line_32	_line_n_of
54408	sIMka_8	सींक_8	streak_7	_streak_n_of
54409	sIMka_9	सींक_9	stripe_4	_stripe_n_1
54410	sIMkA_1	सींका_1	reg_436	_reg/NN_u_unknown
54411	sIMkiyA_2	सींकिया_2	thin_10	_thin_a_1
54412	sIMkura_1	सींकुर_1	awn_3	_awn/NN_u_unknown
54413	sIMga+mAra_1	सींग+मार_1	butt_5	proper_q
54414	sIMga+mAra_2	सींग+मार_2	butt_6	named
54415	sIMga+mAra_3	सींग+मार_3	gore_3	udef_q
54416	sIMga+mAra_4	सींग+मार_4	gore_4	_gore/NN_u_unknown
54417	sIMgA_1	सींगा_1	horn_7	_horn_n_1
54418	sIMgA_2	सींगा_2	trumpet_5	_trumpet_n_1
54419	sIMca_4	सींच_4	watering_9	_water_v_1
54420	sIMca_5	सींच_5	watering_10	nominalization
54421	sIMca_6	सींच_6	irrigation_1	_irrigation_n_1
54422	sIkarI_1	सीकरी_1	reg_437	_reg/NN_u_unknown
54423	sIkarI_2	सीकरी_2	dandruff_4	_dandruff/NN_u_unknown
54424	sIkura_1	सीकुर_1	awn_4	_awn/NN_u_unknown
54425	sIKa_9	सीख_9	instruction_14	_instruction_n_of
54426	sIKZa_1	सीख़_1	skewer_2	_skewer/NN_u_unknown
54427	sIKZa_2	सीख़_2	spit_5	_spit_n_1
54428	sIKZa+para+lagA_1	सीख़+पर+लगा_1	skewer_3	udef_q
54429	sIKZa+para+lagA_2	सीख़+पर+लगा_2	skewer_4	_skewer/NN_u_unknown
54430	sIKZa+para+lagA_3	सीख़+पर+लगा_3	roast_3	_roast_v_1
54431	sIKanA+sIKA-paDZA_1	सीखना+सीखा-पढ़ा_1	literate_4	_literate/JJ_u_unknown
54432	sIKanA+sIKA-paDZA_2	सीखना+सीखा-पढ़ा_2	literate_5	_literate/JJ_u_unknown
54433	sIKanA+sIKA-siKAyA_1	सीखना+सीखा-सिखाया_1	versed_9	_verse_v_in
54434	sIKanA+sIKA-siKAyA_2	सीखना+सीखा-सिखाया_2	versed_10	parg_d
54435	sIKanA+sIKA-siKAyA_3	सीखना+सीखा-सिखाया_3	experienced_11	_experienced_a_in
54436	sIja_1	सीज_1	sweat_8	_sweat_v_1
54437	sIJa_1	सीझ_1	boiling_5	_boil_v_1
54438	sIJa_2	सीझ_2	boiling_6	nominalization
54439	sIJa_3	सीझ_3	softening_5	_soften_v_1
54440	sIJa_4	सीझ_4	softening_6	nominalization
54441	sIJa_5	सीझ_5	boil_14	_boil_v_1
54442	sIJa_6	सीझ_6	soften_5	_soften_v_1
54443	sIJa_7	सीझ_7	dissolve_10	_dissolve_v_1
54444	sIJa_8	सीझ_8	filter_3	_filter_v_1
54445	sIJa_9	सीझ_9	percolate_1	udef_q
54446	sIJa_10	सीझ_10	percolate_2	_percolate/NN_u_unknown
54447	sIta_4	सीट_4	boast_22	_boast_v_to
54448	sItI_2	सीटी_2	whistling_7	_whistle_v_1
54449	sItI_3	सीटी_3	whistling_8	nominalization
54450	sItI+xe_1	सीटी+दे_1	whistle_4	_whistle_v_1
54451	sItI+mAra_1	सीटी+मार_1	whistle_5	_whistle_v_1
54452	sItIbAjZa_1	सीटीबाज़_1	whistler_2	named
54453	sITA_2	सीठा_2	tasteless_5	_tasteless/NN_u_unknown
54454	sITA_3	सीठा_3	pale_5	_pale_n_1
54455	sITApana_1	सीठापन_1	saplessness_1	_saplessness/NN_u_unknown
54456	sITApana_2	सीठापन_2	insipidity_3	_insipidity/NN_u_unknown
54457	sITI_2	सीठी_2	leavings_2	_leavings/NN_u_unknown
54458	sIdZA_1	सीड़ा_1	reg_438	_reg/NN_u_unknown
54459	sIDZI_1	सीढ़ी_1	step_14	_step_n_1
54460	sIDZI_2	सीढ़ी_2	ladder_4	_ladder_n_1
54461	sIDZI_3	सीढ़ी_3	stage_13	_stage_n_of
54462	sIDZI+caDZanA_1	सीढ़ी+चढ़ना_1	step_15	_step_n_1
54463	sIDZI+caDZa_1	सीढ़ी+चढ़_1	rise_29	_rise_v_1
54464	sIDZI+sIDZiyAz_1	सीढ़ी+सीढ़ियाँ_1	stairway_1	_stairway_n_1
54465	sIDZI+calawI_1	सीढ़ी+चलती_1	escalator_2	_escalator_n_1
54466	sIwala-cInI_1	सीतल-चीनी_1	allspice_1	_allspice/NN_u_unknown
54467	sIwalawA_1	सीतलता_1	coolness_9	_coolness/NN_u_unknown
54468	sIwalA_1	सीतला_1	smallpox_3	_smallpox_n_1
54469	sIwalA+mowiyA+_1	सीतला+मोतिया+_1	chickenpox_3	_chickenpox/NN_u_unknown
54470	sIwA_1	सीता_1	furrow_4	_furrow_n_1
54471	sIwA-nAWa_1	सीता-नाथ_1	next_12	_next_n_1
54472	sIWa_1	सीथ_1	ricewater_5	_ricewater/NN_u_unknown
54473	sIXa_3	सीध_3	aim_11	_aim_n_1
54474	sIXA_12	सीधा_12	level_25	_level_n_1
54475	sIXA_13	सीधा_13	close_28	_close_n_of
54476	sIXA_14	सीधा_14	literal_3	_literal_n_1
54477	sIXA_15	सीधा_15	plain_11	_plain_n_1
54478	sIXA_16	सीधा_16	cand_3	_cand/NN_u_unknown
54479	sIXA_17	सीधा_17	task_5	_task_n_of
54480	sIXA_18	सीधा_18	kind_24	_kind_n_of-n
54481	sIXA_19	सीधा_19	opportunity_21	_opportunity_n_1
54482	sIXA+kara_2	सीधा+कर_2	smooth_2	_smooth_a_1
54483	sIXA+kara_3	सीधा+कर_3	adjust_18	_adjust_v_to
54484	sIXA+kara_4	सीधा+कर_4	correct_8	_correct_a_1
54485	sIXA+kara_5	सीधा+कर_5	tame_4	_tame_a_1
54486	sIXA+kara_6	सीधा+कर_6	train_12	_train_v_1
54487	sIXA+kara_7	सीधा+कर_7	level_26	_level_v_1
54488	sIXA+sIXI+kaha_1	सीधा+सीधी+कह_1	abuse_30	udef_q
54489	sIXA+sIXI+kaha_2	सीधा+सीधी+कह_2	abuse_31	_abuse_n_of
54490	sIXA+sunA_1	सीधा+सुना_1	abuse_32	udef_q
54491	sIXA+sunA_2	सीधा+सुना_2	abuse_33	_abuse_n_of
54492	sIXA+ko_1	सीधा+को_1	abuse_34	udef_q
54493	sIXA+ko_2	सीधा+को_2	abuse_35	_abuse_n_of
54494	sIXA+sIXI+waraha_1	सीधा+सीधी+तरह_1	smoothly_2	_smooth_a_1
54495	sIXA+sIXI+waraha_2	सीधा+सीधी+तरह_2	gently_6	_gentle_a_1
54496	sIXA+sIXI+waraha_3	सीधा+सीधी+तरह_3	courteously_1	_courteously/RB_u_unknown
54497	sIXA+sIXe+svaBAva_1	सीधा+सीधे+स्वभाव_1	straightforwardly_1	_straightforwardly/RB_u_unknown
54498	sIXA+sIXe+svaBAva_2	सीधा+सीधे+स्वभाव_2	unaffectedly_2	_unaffectedly/RB_u_unknown
54499	sIXA+sIXe+svaBAva_3	सीधा+सीधे+स्वभाव_3	guilelessly_1	_guilelessly/RB_u_unknown
54500	sIXA-sAxA_2	सीधा-सादा_2	ingenuous_2	_ingenuous/NN_u_unknown
54501	sIXA-sAxA_3	सीधा-सादा_3	plain_12	_plain_n_1
