	id	sentence	linearization
2583	Hin_Geo_ncert_9stnd_1ch_0014	BArawa kI sWala sImA reKA lagaBaga 5,200 kimI. Ora samuxrI wata reKA aMdamAna Ora nikobAra xvIpa samUha waWA lakRaxvIpa samUha ke sAWa 7,516.6 ki.mI. hE.	(hE_1:TAM(0_hE_1):attr_gen(m):attr_num(sg):attr_per(a):k1s(kimI_1:attr_gen(m):attr_num(sg):attr_per(a)):k7(waWA_1:attr_gen(m):attr_num(sg):attr_per(a):ccof(Ora_1:attr_gen(m):attr_num(sg):attr_per(a)):ccof(Ora_1:ccof(aMdamAna:attr_ne(loc))):ccof(samUha):ccof(samUha:attr_gen(m):attr_num(sg):attr_per(a):pof__cn(nikobAra_1:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):pof__cn(xvIpa_1):pof__cn(lakRaxvIpa_1:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)))):k1s(kimI_1:card(5200_1:lwg__rp(lagaBaga_1)):card(75166_1:attr_gen(m):attr_num(sg):attr_per(a))):CLAUSE_TYPE(affirmative))
2584	Hin_Geo_ncert_9stnd_1ch_0015	BArawa ke uwwara-paScima, uwwara waWA uwwara-pUrvI sImA para navInawama valiwa parvawa hE.	(hE_1:TAM(0_hE_1):r6(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):k1(uwwarapaScima_1:attr_gen(m):attr_num(sg):attr_per(a)):k1(waWA_1:ccof(uwwara_1:attr_gen(m):attr_num(sg):attr_per(a)):ccof(sImA_1:attr_gen(f):attr_num(sg):attr_per(a):pof__cn(uwwarapUrvI_1))):k1(valiwa_1+parvawa_1:mod(navInawama_1)):CLAUSE_TYPE(affirmative))
2585	Hin_Geo_ncert_9stnd_1ch_0017	isake paScima meM araba sAgara waWA pUrva meM baMgAla kI KAdZI sWiwa hE.	(hE_1:TAM(0_hE_1):k7p(yaha:attr_ne(loc):attr_gen(-):attr_num(sg):attr_per(a)):k1(waWA_1:ccof(sAgara:attr_gen(m):attr_num(sg):attr_per(a):pof__cn(araba_1:attr_ne(loc))):ccof(pUrva)):mod(sWiwa_1:jjmod(KAdZI:attr_ne(loc):r6(baMgAla:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)))):CLAUSE_TYPE(affirmative))
2586	Hin_Geo_ncert_9stnd_1ch_0019	paraMwu Pira BI pUrva-paScima kA viswAra uwwara-xakRiNa ke viswAra kI apekRA kama prawIwa howA hE.	(paraMwu_1:ccof(prawIwa+ho_1-wA_hE_1-wA_hE_1:attr_gen(f):attr_num(sg):attr_per(a):adv(Pira_1:lwg__rp(BI_1)):k1(apekRA_1:attr_gen(m):attr_num(sg):attr_per(a):r6(viswAra_1:attr_gen(m):attr_num(sg):attr_per(a)):r6(viswAra_1:r6(pUrvapaScima_1):r6(uwwaraxakRiNa_1:attr_gen(m):attr_num(sg):attr_per(a)))):k1s(kama_1:attr_gen(m):attr_num(sg):attr_per(a))):CLAUSE_TYPE(affirmative))
2587	Hin_Geo_ncert_9stnd_1ch_0021	akRAMSa kA praBAva xakRiNa se uwwara kI ora, xina Ora rAwa kI avaXi para padZawA hE.	(padZa_1:TAM(wA_hE_1):k1(praBAva_1:attr_gen(m):attr_num(sg):attr_per(a):r6(akRAMSa_1:attr_gen(m):attr_num(sg):attr_per(a))):k5(xakRiNa:attr_gen(m):attr_num(sg):attr_per(a)):rd(uwwara:attr_gen(m):attr_num(sg):attr_per(a)):k7(avaXi_1:attr_gen(f):attr_num(sg):attr_per(a):r6(Ora_1:ccof(xina_1:attr_gen(m):attr_num(sg):attr_per(a)):ccof(rAwa_1:attr_gen(f):attr_num(sg):attr_per(a)))):CLAUSE_TYPE(affirmative))
2588	Hin_Geo_ncert_9stnd_1ch_0022	BArawIya BUKaMda eSiyA mahAxvIpa ke pUrva Ora paScima ke maXya meM sWiwa hE.	(hE_1:TAM(0_hE_1):k1(BUKaMda_1:attr_gen(m):attr_num(sg):attr_per(a):mod(BArawIya_1:attr_ne(loc))):k7p(Ora_1:mod(pUrva_1:r6(mahAxvIpa:attr_gen(m):attr_num(sg):attr_per(a):nmod__adj(eSiyA:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)))):ccof(paScima:attr_gen(m):attr_num(sg):attr_per(a))):mod(sWiwa_1):CLAUSE_TYPE(affirmative))
2589	Hin_Geo_ncert_9stnd_1ch_0023	BArawIya BUBAga eSiyA mahAxvIpa kA xakRiNI viswAra hE.	(hE_1:TAM(0_hE_1):k1(BUBAga_1:attr_gen(m):attr_num(sg):attr_per(a):mod(BArawIya_1:attr_ne(loc))):k1s(viswAra_1:attr_gen(m):attr_num(sg):attr_per(a):r6(mahAxvIpa_1:attr_gen(m):attr_num(sg):attr_per(a):nmod__adj(eSiyA:attr_gen(m):attr_num(sg):attr_per(a))):mod(xakRiNI_1)):CLAUSE_TYPE(affirmative))
2590	Hin_Geo_ncert_9stnd_1ch_0026	hiMxa mahAsAgara meM kisI BI xeSa kI watIya sImA BArawa jEsI nahIM hE.	(hE_1:TAM(0_hE_1):k7p(mahAsAgara:attr_gen(m):attr_num(sg):attr_per(a):pof__cn(hiMxa_1:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a))):k1(sImA_1:attr_ne(loc):attr_gen(f):attr_num(sg):attr_per(a):r6(xeSa_1:attr_gen(m):attr_num(sg):attr_per(a):mod(koI:attr_gen(-):attr_num(sg):attr_per(a):lwg__rp(BI_1))):mod(watIya_1)):k1u(BArawa:attr_gen(m):attr_num(sg):attr_per(a)):neg(nahIM_1):CLAUSE_TYPE(negative))
2591	Hin_Geo_ncert_9stnd_1ch_0027	BArawa kI isI mahawwvapUrNa sWiwi ke kAraNa eka mahAsAgara kA nAma isake nAma para raKA gayA hE.	(raKA_1:TAM(yA_gayA_hE_1):attr_gen(m):attr_num(sg):attr_per(a):rh(sWiwi_1:attr_gen(f):attr_num(sg):attr_per(a):r6(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):mod(mahawwvapUrNa_1)):k7(nAma_1:attr_gen(m):attr_num(sg):attr_per(a)):k7(nAma_1:attr_gen(-):attr_num(sg):attr_per(a):r6(yaha:attr_gen(-):attr_num(sg):attr_per(a)):r6(mahAsAgara_1:attr_gen(m):attr_num(sg):attr_per(a):card(eka_1:attr_ne(loc))):r6(yaha:attr_gen(m):attr_num(sg):attr_per(a))):CLAUSE_TYPE(affirmative))
2592	Hin_Geo_ncert_9stnd_1ch_0029	uwwarI parvawoM ke xarroM se aneka yAwrI prAcIna kAla meM BArawa Ae.	(A_1:TAM(yA_1):k5(xarrA_1:attr_gen(m):attr_num(pl):attr_per(a):r6(parvawa_1:attr_gen(m):attr_num(pl):attr_per(a):mod(uwwarI_1:attr_ne(loc)))):k1(yAwrI_1:attr_gen(m):attr_num(sg):attr_per(a):nmod__adj(aneka_1)):k7(kAla_1:attr_gen(m):attr_num(sg):attr_per(a):mod(prAcIna_1)):k2p(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):CLAUSE_TYPE(affirmative))
2593	Hin_Geo_ncert_9stnd_1ch_0030	jabaki samuxrI mArga bahuwa samaya waka jFAwa nahIM We.	(jabaki_1:ccof(WA_1-0_WA_1-0_WA_1:k1(mArga_1:attr_ne(per):attr_gen(m):attr_num(sg):attr_per(a):mod(samuxrI_1:attr_ne(loc))):k7t(samaya_1:attr_gen(m):attr_num(sg):attr_per(a):nmod__adj(bahuwa_1)):mod(jFAwa_1):neg(nahIM_1)):CLAUSE_TYPE(negative))
2594	Hin_Geo_ncert_9stnd_1ch_0031	ina mArgoM se prAcIna samaya se vicAroM Ora vaswuoM kA AxAna-praxAna howA rahA hE.	(AxAnapraxAna+ho:TAM(0_rahA_hE_1):rh(mArga_1:attr_gen(m):attr_num(pl):attr_per(a):nmod__adj(yaha)):k7t(samaya_1:attr_gen(m):attr_num(sg):attr_per(a):mod(prAcIna_1)):r6-k1(Ora_1:ccof(vicAra_1:attr_gen(m):attr_num(pl):attr_per(a)):ccof(vaswu_1:attr_gen(f):attr_num(pl):attr_per(a))):CLAUSE_TYPE(affirmative))
2595	Hin_Geo_ncert_9stnd_1ch_0032	BArawa kA paScima-maXya Ora pUrvI eSiyA waWA xakRiNI eSiyA ke padZosI xeSoM ke sAWa eka axaBuwa saMparka rahA hE.	(raha_1:TAM(0_rahA_hE_1):k7(Ora_1:ccof(paScimamaXya_1:attr_ne(loc):r6(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a))):ccof(xeSa_1:attr_gen(m):attr_num(sg):attr_per(a):r6(waWA_1:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a):ccof(eSiyA:attr_gen(m):attr_num(sg):attr_per(a)):ccof(eSiyA:mod(pUrvI_1:attr_ne(loc)):mod(xakRiNI_1))):mod(padZosI_1:attr_gen(m):attr_num(sg):attr_per(a)))):k1(saMparka_1:card(eka_1):mod(axaBuwa_1:attr_gen(m):attr_num(pl):attr_per(a))):CLAUSE_TYPE(affirmative))
2596	Hin_Geo_ncert_9stnd_1ch_0035	isake viparIwa yUnAnI sWApawyakalA waWA paScimI eSiyA kI vAswukalA ke prawIka mInAroM waWA guMbaxoM kA praBAva hamAre xeSa ke viBinna BAgoM meM xeKA gayA.	(xeKA_1:TAM(0_gayA_1):attr_gen(m):attr_num(pl):attr_per(a):vmod(yaha:attr_gen(-):attr_num(sg):attr_per(a)):k1(prawIka_1:attr_gen(f):attr_num(sg):attr_per(a)):k2(praBAva_1:r6(waWA_1):r6(waWA_1:attr_gen(f):attr_num(pl):attr_per(a):ccof(sWApawyakalA_1:attr_gen(f):attr_num(sg):attr_per(a):mod(yUnAnI_1:attr_gen(m):attr_num(sg):attr_per(a))):ccof(vAswukalA_1:attr_gen(m):attr_num(sg):attr_per(a):r6(eSiyA:mod(paScimI_1:attr_ne(loc)))):ccof(mInAra_1:attr_gen(m):attr_num(sg):attr_per(a)):ccof(guMbaxa_1))):k7p(BAga_1:attr_gen(m):attr_num(sg):attr_per(a):r6(xeSa_1:attr_gen(m):attr_num(sg):attr_per(a):r6(speaker:attr_gen(m):attr_num(pl):attr_per(a))):mod(viBinna_1:attr_gen(-):attr_num(pl):attr_per(u))):CLAUSE_TYPE(affirmative))
2597	Hin_Geo_ncert_9stnd_1ch_0036	BArawa kA xakRiNa eSiyA meM eka mahawwvapUrNa sWAna hE.	(hE_1:TAM(0_hE_1):k7p(eSiyA:attr_gen(m):attr_num(sg):attr_per(a):r6(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):pof__cn(xakRiNa_1:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a))):k1(sWAna_1:attr_gen(m):attr_num(sg):attr_per(a):card(eka_1):mod(mahawwvapUrNa_1)):CLAUSE_TYPE(affirmative))
2598	Hin_Geo_ncert_9stnd_1ch_0037	BArawa meM 28 rAjya Ora 8 keMxra SAsiwa kRewra hEM.	(hE_1:TAM(0_hE_1):attr_gen(m):attr_num(sg):attr_per(a):k7p(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):k1(Ora_1:ccof(rAjya_1:attr_gen(m):attr_num(sg):attr_per(a):card(28_1)):ccof(kRewra_1:card(8_1:attr_ne(org)):mod(SAsiwa_1:attr_gen(m):attr_num(sg):attr_per(a):mod(keMxra_1)))):CLAUSE_TYPE(affirmative))
2599	Hin_Geo_ncert_9stnd_1ch_0038	paScimI Ora pUrvI watoM para keMxra SAsiwa kRewroM kI saKyA jFAwa kIjie.	(jFAwa+kara_1:TAM(ie_1):k7p(wata_1:attr_gen(m):attr_num(pl):attr_per(a):nmod(Ora_1:mod(paScimI_1):mod(pUrvI_1))):k2(saKyA_1:r6(kRewra_1:attr_gen(m):attr_num(pl):attr_per(a):pof__cn(keMxra_1:attr_ne(org)):mod(SAsiwa_1))):CLAUSE_TYPE(affirmative))
2600	Hin_Geo_ncert_9stnd_1ch_0040	kOna-se rAjya aMwarrARtrIya sImA waWA samuxra wata ko sparSa nahIM karawe hE ?	(sparSa+kara_1:TAM(yA_1):k1(rAjya_1:nmod__adj(kOnase_1)):k7p(waWA_1:ccof(sImA_1:attr_gen(f):attr_num(sg):attr_per(a):mod(aMwarrARtrIya_1)):ccof(samuxra+wata_1)):neg(nahIM_1):lwg__vaux(hE_1):CLAUSE_TYPE(negative))
2601	Hin_Geo_ncert_9stnd_1ch_0041	pAkiswAna, cIna ,myAMmAra Ora bAMglAxeSa kI sImAoM ko CUne vAle rAjyoM ko cAra BAgoM meM viBAjiwa kIjie.	(viBAjiwa+kara_1:TAM(ie_1):k1(pAkiswAna:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):k1(cIna:attr_gen(m):attr_num(sg):attr_per(a)):k2(rAjya_1:attr_gen(m):attr_num(pl):attr_per(a):nmod(CU_1-yA_1-yA_1:k2(sImA_1:attr_gen(f):attr_num(pl):attr_per(a):r6(Ora_1:ccof(myAMmAra:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):ccof(bAMglAxeSa:attr_gen(m):attr_num(sg):attr_per(a)))))):k7(BAga_1:attr_gen(m):attr_num(pl):attr_per(a):card(cAra_1)):CLAUSE_TYPE(affirmative))
2602	Hin_Geo_ncert_9stnd_1ch_0042	uxAharaNArWa una rAjyoM ko eka varga meM raKie jinakI sImAez pAkiswAna se milawI heM.	(raKa_1:TAM(ie_1):k2(rAjya_1:attr_gen(m):attr_num(pl):attr_per(a):nmod__adj(vaha)):k7(varga_1:attr_gen(m):attr_num(sg):attr_per(a):card(eka_1)):nmod__relc(mila_1:k2(sImA_1:attr_gen(f):attr_num(pl):attr_per(a):r6(jo:attr_gen(-):attr_num(pl):attr_per(a))):k5(pAkiswAna:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a))):CLAUSE_TYPE(affirmative))
2603	Hin_Geo_ncert_9stnd_1ch_0043	isI waraha anya SeRa varga banAie.	(banA_1:TAM(ie_1):adv(waraha_1:attr_gen(m):attr_num(sg):attr_per(a):nmod__adj(yaha)):k1(varga_1:mod(anya_1:mod(SeRa_1))):CLAUSE_TYPE(affirmative))
2604	Hin_Geo_ncert_9stnd_1ch_0047	xakRiNa meM samuxra pAra hamAre padZosI xo xvIpa samUha rARtra SrIlaMkA Ora mAlaxIva hEM.	(hE_1:TAM(0_hE_1):k7p(xakRiNa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):k1(samuxra+pAra_1):k7(Ora_1:ccof(SrIlaMkA:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):ccof(mAlaxIva:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a))):CLAUSE_TYPE(affirmative))
2605	Hin_Geo_ncert_9stnd_1ch_0048	BArawa Ora SrIlaMkA ke bIca meM CotA samuxrI rAswA pAka jalasaMXi waWA mannAra kI KAdZI hE.	(hE_1:TAM(0_hE_1):k7p(Ora_1:ccof(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):ccof(SrIlaMkA:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a))):k1(rAswA_1:attr_gen(m):attr_num(sg):attr_per(a):mod(CotA_1:mod(samuxrI_1))):k1s(KAdZI_1:r6(waWA_1:ccof(jalasaMXi:pof__cn(pAka_1:attr_ne(per):attr_gen(m):attr_num(sg):attr_per(a))):ccof(mannAra))):CLAUSE_TYPE(affirmative))
2606	Hin_Geo_ncert_9stnd_1ch_0049	mAlaxIva, lakRaxvIpa samUha ke xakRiNa meM sWiwa hE.	(hE_1:TAM(0_hE_1):k7p(xakRiNa:attr_gen(m):attr_num(sg):attr_per(a):r6(samUha:attr_gen(m):attr_num(sg):attr_per(a):nmod__adj(mAlaxIva:attr_gen(m):attr_num(sg):attr_per(a)):pof__cn(lakRaxvIpa_1:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)))):mod(sWiwa_1):CLAUSE_TYPE(affirmative))
2607	Hin_Geo_ncert_9stnd_1ch_0050	apane padZosI xeSoM ke sAWa BArawa ke BOgolika Ora EwihAsika saMbaMXa bahuwa acCe rahe hEM.	(raha_1:TAM(0_rahA_hE_1):ras-k1(xeSa_1:attr_gen(m):attr_num(pl):attr_per(a):r6(apanA:attr_gen(-):attr_num(sg):attr_per(u)):mod(padZosI_1)):k2(saMbaMXa_1:attr_gen(m):attr_num(sg):attr_per(a):r6(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):nmod(Ora_1:mod(BOgolika_1):mod(EwihAsika_1))):mod(acCA_1:jjmod__intf(bahuwa_1)):CLAUSE_TYPE(affirmative))
2608	Hin_Geo_ncert_9stnd_1ch_0051	apanI etalasa meM eSiyA ke mAnaciwra meM xeKA ki BArawa kEse alaga xiKAI xewA hE.	(xeKA_1:TAM(yA_1):k7p(etalasa_1:attr_gen(m):attr_num(sg):attr_per(a):r6(apanA:attr_gen(-):attr_num(sg):attr_per(u))):k7(mAnaciwra_1:attr_gen(m):attr_num(sg):attr_per(a):r6(eSiyA:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a))):k2(ki_1:ccof(alaga+xiKA-wA_hE_1:k1(BArawa:attr_gen(m):attr_num(sg):attr_per(a)):adv(kEse_1))):CLAUSE_TYPE(affirmative))
2609	Hin_Geo_ncert_9stnd_1ch_0054	yaha enasIIAratI pATyakrama ke AXAra para Buvana-enaAraesasI/isaro kI eka pahala hE.	(hE_1:TAM(0_hE_1):k1(enasIIAratI:nmod__adj(yaha)):k7(AXAra_1:attr_gen(m):attr_num(sg):attr_per(a):r6(pATyakrama_1:attr_gen(m):attr_num(sg):attr_per(a))):k1(pahala_1:attr_gen(f):attr_num(sg):attr_per(a):r6(BuvanaenaAraesasIisaro):card(eka_1)):CLAUSE_TYPE(affirmative))
2610	Hin_Geo_ncert_9stnd_1ch_0056	nimnaliKiwa cAra uwwaroM meM se upayukwa uwwara cunie.	(cuna_1:TAM(ie_1):k2(uwwara_1:attr_gen(m):attr_num(sg):attr_per(a)):k2(uwwara_1:attr_gen(m):attr_num(sg):attr_per(a):mod(nimnaliKiwa_1):card(cAra_1):mod(upayukwa_1)):CLAUSE_TYPE(affirmative))
2611	Hin_Geo_ncert_9stnd_1ch_0057	karka reKA kisa rAjya se nahIM gujarawI hE ?	(gujara_1:TAM(yA_1):k1(reKA_1:attr_gen(f):attr_num(sg):attr_per(a):pof__cn(karka_1:attr_ne(loc))):k5(rAjya_1:attr_gen(m):attr_num(sg):attr_per(a):mod__wq(kOna_1)):neg(nahIM_1):lwg__vaux(hE_1):CLAUSE_TYPE(negative))
2612	Hin_Geo_ncert_9stnd_1ch_0063	nimna praSnoM ke uwwara saMkRepa meM xIjie.	(xe_1:TAM(ie_1):k2(uwwara_1:attr_gen(m):attr_num(sg):attr_per(a):r6(praSna_1:attr_gen(m):attr_num(pl):attr_per(a):mod(nimna_1))):k7(saMkRepa_1:attr_gen(m):attr_num(sg):attr_per(a)):CLAUSE_TYPE(affirmative))
2613	Hin_Geo_ncert_9stnd_1ch_0067	hamAre uwwara-paScimI, uwwarI waWA uwwara-pUrvI padZosI xeSoM ke nAma bawAie.	(bawA_1:TAM(ie_1):k1(nAma_1:attr_gen(m):attr_num(sg):attr_per(a):r6(speaker:attr_gen(-):attr_num(pl):attr_per(u)):pof__cn(uwwarapaScimI_1):r6(waWA_1:ccof(uwwarI_1):ccof(xeSa_1:attr_gen(m):attr_num(pl):attr_per(a):mod(uwwarapUrvI_1:mod(padZosI_1))))):CLAUSE_TYPE(affirmative))
2614	Hin_Geo_ncert_9stnd_1ch_0068	BArawa meM kina-kina rAjyoM se karka reKA gujarawI hE, unake nAma bawAie.	(gujara_1:TAM(wA_hE_1):k7p(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):k5(rAjya_1:attr_gen(m):attr_num(pl):attr_per(a):nmod__adj(kinakina_1)):k1(karka_1+reKA_1):nmod__relc(bawA_1-ie_1-ie_1:k1(nAma_1:attr_gen(m):attr_num(sg):attr_per(a):r6(vaha:attr_gen(-):attr_num(pl):attr_per(a)))):CLAUSE_TYPE(affirmative))
2615	Hin_Geo_ncert_9stnd_1ch_0071	nimnaliKiwa kI mAnaciwra kI sahAyawA se pahacAna kIjie.	(pahacAna+kara_1:TAM(ie_1):k3(sahAyawA_1:attr_gen(f):attr_num(sg):attr_per(a):r6(mAnaciwra_1:attr_gen(m):attr_num(sg):attr_per(a):r6(nimnaliKiwa))):CLAUSE_TYPE(affirmative))
2616	Hin_Geo_ncert_9stnd_1ch_0072	araba sAgara Ora baMgAla kI KAdZI meM sWiwa xvIpa samUha.	(samUha:attr_gen(m):attr_num(sg):attr_per(a):mod(sWiwa_1:jjmod(Ora_1:ccof(sAgara:attr_gen(m):attr_num(sg):attr_per(a):pof__cn(araba_1:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a))):ccof(KAdZI:attr_ne(loc):r6(baMgAla:attr_gen(m):attr_num(sg):attr_per(a))))):pof__cn(xvIpa_1):CLAUSE_TYPE(affirmative))
2617	Hin_Geo_ncert_9stnd_1ch_0075	BArawIya muKya BUBAga kA xakRiNI SIrRa biMxu.	(biMxu_1:attr_ne(per):attr_gen(f):attr_num(sg):attr_per(a):r6(BUBAga_1:attr_gen(m):attr_num(sg):attr_per(a):pof__cn(BArawIya_1):mod(muKya_1)):mod(xakRiNI_1:mod(SIrRa_1)):CLAUSE_TYPE(affirmative))
2618	Hin_Geo_ncert_9stnd_1ch_0076	apane rAjya kA viswAra akRAMSa Ora xeSAMwara meM jFAwa kIjie.	(jFAwa+kara_1:TAM(ie_1):k1(viswAra_1:attr_gen(m):attr_num(sg):attr_per(a):k2(rAjya_1:attr_gen(m):attr_num(sg):attr_per(a):r6(apanA:attr_gen(-):attr_num(sg):attr_per(u)))):k1(Ora_1:ccof(akRAMSa_1:attr_gen(m):attr_num(sg):attr_per(a)):ccof(xeSAMwara_1:attr_gen(m):attr_num(sg):attr_per(a))):CLAUSE_TYPE(affirmative))
2619	Hin_Geo_ncert_9stnd_1ch_0077	reSama mArga ke bAre meM sUcanA ekawra kIjie.	(ekawra+kara_1:TAM(ie_1):k7(reSama_1+mArga_1):k2(sUcanA_1:attr_gen(f):attr_num(sg):attr_per(a)):CLAUSE_TYPE(affirmative))
2620	Hin_Geo_ncert_9stnd_1ch_0601	piCale pAzca xaSakoM meM BArawa ne sAmAjika-ArWika rUpa se bahumuKI unnawi kI hE.	(unnawi+kA:TAM(0_hE_1):k7t(xaSaka_1:attr_gen(m):attr_num(pl):attr_per(a):mod(piCalA_1):card(pAzca_1)):k1(BArawa:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):adv(rUpa_1:attr_gen(m):attr_num(sg):attr_per(a):mod(sAmAjikaArWika_1)):mod(bahumuKI_1):CLAUSE_TYPE(affirmative))
2621	Hin_Geo_ncert_9stnd_2ch_0007	BUgarBIya wOra para prAyaxvIpIya paTAra pqWvI kI sawaha kA prAcInawama BAga hE.	(hE_1:TAM(0_hE_1):k7(wOra_1:attr_gen(m):attr_num(sg):attr_per(a):mod(BUgarBIya_1)):k1(paTAra_1:attr_gen(m):attr_num(sg):attr_per(a):mod(prAyaxvIpIya_1)):k1s(BAga_1:attr_gen(m):attr_num(sg):attr_per(a):r6(sawaha_1:attr_gen(m):attr_num(sg):attr_per(a):r6(pqWvI_1:attr_gen(f):attr_num(sg):attr_per(a))):mod(prAcInawama_1)):CLAUSE_TYPE(affirmative))
2622	Hin_Geo_ncert_9stnd_2ch_0008	ise BUmi kA eka bahuwa hI sWira BAga mAnA jAwA WA.	(mAna_1:TAM(0_jAwA_WA_1):k2(yaha:attr_gen(-):attr_num(sg):attr_per(a)):k2s(BAga_1:attr_gen(m):attr_num(sg):attr_per(a):r6(BUmi_1:attr_gen(f):attr_num(sg):attr_per(a)):card(eka_1):mod(sWira_1:jjmod__intf(bahuwa_1:lwg__rp(hI_1)))):CLAUSE_TYPE(affirmative))
2623	Hin_Geo_ncert_9stnd_2ch_0009	himAlaya evaM uwwarI mExAna hAla meM banI sWalAkqwiyAz hEM.	(hE_1:TAM(0_hE_1):k1(sWalAkqwi_1:attr_gen(f):attr_num(pl):attr_per(a):nmod__k1inv(bana_1-yA_1-yA_1:k7p(evaM_1:ccof(himAlaya:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):ccof(mExAna_1+hAla_1:mod(uwwarI_1:attr_ne(loc)))))):CLAUSE_TYPE(affirmative))
2624	Hin_Geo_ncert_9stnd_2ch_0010	BUgarBa vEjFAnikoM ke anusAra himAlaya parvawa eka asWira BAga hE.	(hE_1:TAM(0_hE_1):k7a(BUgarBa_1+vEjFAnika_1):k1(parvawa_1:attr_gen(m):attr_num(sg):attr_per(a):pof__cn(himAlaya_1:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a))):k1s(BAga_1:attr_gen(m):attr_num(sg):attr_per(a):card(eka_1):mod(asWira_1)):CLAUSE_TYPE(affirmative))
2625	Hin_Geo_ncert_9stnd_2ch_0011	himAlaya kI pUrI parvawa SrqMKalA eka yuvA sWalAkqwi ko xarSAwI hE, jisameM Uzce SiKara, gaharI GAtiyAz waWA weja bahane vAlI naxiyAz hEM.	(xarSA_1:TAM(wA_hE_1):k1(parvawa_1+SrqMKalA_1:r6(himAlaya:attr_ne(loc):attr_gen(m):attr_num(sg):attr_per(a)):mod(pUrA_1)):k2(sWalAkqwi_1:attr_gen(f):attr_num(sg):attr_per(a):card(eka_1):mod(yuvA_1)):nmod__relc(hE_1-0_hE_1-0_hE_1:k7(jo:attr_gen(-):attr_num(sg):attr_per(a)):k1(naxiyA_1:attr_gen(f):attr_num(pl):attr_per(a):r6(waWA_1:ccof(GAtI_1:attr_gen(f):attr_num(pl):attr_per(a):nmod(SiKara_1:mod(UzcA_1)):mod(gaharA_1)):ccof(weja+baha-yA_1)))):CLAUSE_TYPE(affirmative))
2626	Hin_Geo_ncert_9stnd_2ch_0012	uwwarI mExAna jaloDZa nikRepoM se bane hEM.	(bana_1:TAM(0_hE_1):k1(mExAna_1:attr_gen(m):attr_num(sg):attr_per(a):pof__cn(uwwarI_1)):k3(jaloDZa_1+nikRepa_1):CLAUSE_TYPE(affirmative))
2627	Hin_Geo_ncert_9stnd_2ch_0013	prAyaxvIpIya paTAra Agneya waWA rUpAMwariwa SEloM vAlI kama UzcI pahAdZiyoM evaM cOdZI GAtiyoM se banA hE.	(banA_1:TAM(nA_hE_1):k1(evaM_1:ccof(pahAdZI_1:attr_gen(m):attr_num(pl):attr_per(a):nmod(waWA_1:ccof(Agneya:attr_gen(m):attr_num(sg):attr_per(a):nmod__adj(paTAra_1:attr_gen(m):attr_num(sg):attr_per(a):pof__cn(prAyaxvIpIya_1))):ccof(SEla_1:attr_gen(m):attr_num(pl):attr_per(a):mod(rUpAMwariwa_1))):nmod__adj(kama_1):mod(UzcA_1)):ccof(GAtiyA_1:attr_gen(m):attr_num(pl):attr_per(a):mod(cOdZA_1))):CLAUSE_TYPE(affirmative))
